parameter,mean,std,ess_bulk,ess_tail,rhat,rhat_warn,ess_bulk_warn,ess_tail_warn,ess_warn
"parameters[3, 196]",1.040627663844511,0.4644720241228901,2733.511170520159,2701.261944456322,1.0038151017223718,false,false,false,false
"parameters[4, 196]",-5.52701753485865,0.9815365149854077,4774.378968808727,2236.638286918684,1.0000177493602636,false,false,false,false
"parameters[1, 197]",0.9151567316250243,0.7894406578832179,6117.644410774884,2970.4585234100805,1.0004313647534537,false,false,false,false
"parameters[2, 197]",1.753183129659112,0.4858876970326426,2414.2653045633965,1280.9214089239122,1.0020989171933974,false,false,false,false
"parameters[3, 197]",0.46898184429976403,0.25061694568883364,2204.518229900892,1306.8531739365112,1.0025376284440586,false,false,false,false
"parameters[4, 197]",-6.1411072550116055,0.8482921730544513,5333.571933986496,2160.5493851286333,1.0018826519380832,false,false,false,false
"parameters[1, 198]",1.8199125358989985,2.127809863296829,7814.153953873689,2797.660474058296,0.9999498220722189,false,false,false,false
"parameters[2, 198]",0.6319626098662651,0.5027009789036713,3806.347212398739,2541.483926138816,1.0023034432739846,false,false,false,false
"parameters[3, 198]",1.5437768076978817,0.5285382271434096,3156.8565424849985,3116.8502944455836,1.0020310338184863,false,false,false,false
"parameters[4, 198]",-5.2581561359376146,1.012561093634422,4731.352888373316,1837.2616660068506,1.0008830963894624,false,false,false,false
"parameters[1, 199]",1.7611887839557103,2.6289856871341892,6712.503439613704,2996.595278815895,1.0011368916988852,false,false,false,false
"parameters[2, 199]",1.3300523743391421,0.6284451814947855,4891.132855848296,2789.312727337914,1.0000637205263947,false,false,false,false
"parameters[3, 199]",1.4835883825324385,0.5215137593151989,5012.864618266347,3352.1070049015007,1.0010806849689655,false,false,false,false
"parameters[4, 199]",-5.206363430824608,0.9855984561050932,6147.776589368477,2204.1483272296155,1.0015609565589292,false,false,false,false
"parameters[1, 200]",1.1088509743772768,1.4833684410634174,7382.189729912445,2576.398061929334,0.9997495260924926,false,false,false,false
"parameters[2, 200]",1.6251324395329187,0.5577973146376574,4086.634453903817,1617.991934011228,1.001878050816354,false,false,false,false
"parameters[3, 200]",0.8173054516012271,0.27145037353298146,4840.351105503744,2709.929291116064,1.0019049428959068,false,false,false,false
"parameters[4, 200]",-4.2657008965133425,0.9570245541653811,4385.793481482335,2183.4519292737123,1.0022296088548424,false,false,false,false
"parameters[1, 201]",1.6652732376530528,2.4825344086810763,6859.1535365883,2389.5920227672614,1.0004768824394648,false,false,false,false
"parameters[2, 201]",1.0791615483333103,0.584045488137308,4462.326743030806,2265.9091359902704,0.9998466179316474,false,false,false,false
"parameters[3, 201]",1.3264523898054659,0.47688580753916654,4216.9053169349945,3091.3052550061716,1.0003100304362313,false,false,false,false
"parameters[4, 201]",-4.981793908139454,1.120332517927746,5096.028740741358,1720.8090807548856,0.9999421392095942,false,false,false,false
"parameters[1, 202]",1.920159162177705,3.743675559344275,7454.628928992267,2849.276347372572,1.0010870146173527,false,false,false,false
"parameters[2, 202]",1.4208757523205862,0.6659435949541842,4711.351656457175,2625.358800669764,1.0004101597096435,false,false,false,false
"parameters[3, 202]",1.719098585663951,0.5493541197979684,5017.616506164447,2898.690026267658,1.0003946702147464,false,false,false,false
"parameters[4, 202]",-5.272647590834376,1.0084197617527395,7414.459493297178,2005.187277658774,1.0006224956378946,false,false,false,false
"parameters[1, 203]",1.3737444891037216,1.8473292714826506,6595.318563144609,2608.6640022389574,1.0003527223679214,false,false,false,false
"parameters[2, 203]",1.5739098873839144,0.6804463655382448,4607.376074806246,2397.906776023783,1.000505616062798,false,false,false,false
"parameters[3, 203]",1.625046883578685,0.539723461359881,4986.620407895079,3300.9515008674593,0.9995199818454124,false,false,false,false
"parameters[4, 203]",-5.028187991232624,1.05088427720092,5705.355153916067,2078.627951219525,1.0007254047264593,false,false,false,false
"parameters[1, 204]",1.9804755972079648,2.6440466065097508,7480.055848831259,2967.965082647626,1.0007310601605652,false,false,false,false
"parameters[2, 204]",1.6621643649491935,0.6925490496215068,4148.496105368603,2217.1409101791146,1.001465875787796,false,false,false,false
"parameters[3, 204]",0.9753102676409203,0.39140058737826555,3796.97850155365,2626.6743306292797,1.0015559054452459,false,false,false,false
"parameters[4, 204]",-4.807142265970159,0.9297961440267528,5385.630945181811,2489.52931313769,0.9999618001972294,false,false,false,false
"parameters[1, 205]",2.3862283896908076,2.822278132147097,7390.989105412009,3167.080067471197,1.0005298867435184,false,false,false,false
"parameters[2, 205]",1.5142790763821983,0.6462436512749541,5489.312514805576,2235.6730175530743,1.001858426668367,false,false,false,false
"parameters[3, 205]",0.5577696163099713,0.15005388955638974,5145.156205043815,2986.662854612339,1.0004924254170127,false,false,false,false
"parameters[4, 205]",-4.927136282904917,0.9546199152730245,6004.289792505086,2572.392334147012,1.0022435272246504,false,false,false,false
"parameters[1, 206]",2.149703519914252,2.480864822257771,6580.536037835451,3258.297309624452,1.0003385526370543,false,false,false,false
"parameters[2, 206]",1.364050589606696,0.6215421144338067,4260.090901880871,2130.941302645579,0.9999456826468349,false,false,false,false
"parameters[3, 206]",0.5842044062561651,0.15286493037604296,4705.37191450497,2698.330372434337,1.0023407090464291,false,false,false,false
"parameters[4, 206]",-4.90999523831617,0.9602859630279955,5842.599952978079,2752.9080737643667,1.0039052720790764,false,false,false,false
"parameters[1, 207]",1.2941377496339168,1.562044370424844,6070.14290926705,2927.3906479373386,1.001242892339207,false,false,false,false
"parameters[2, 207]",1.6878756384477251,0.640826695113239,5215.805024680644,1774.595966670268,1.0021052210072412,false,false,false,false
"parameters[3, 207]",0.9204350085127387,0.21168086200157882,5716.90000545279,2764.562907580434,0.9998860124761653,false,false,false,false
"parameters[4, 207]",-4.435256377353822,1.2323328688474535,5187.75483331555,2839.449316621811,1.000254667787745,false,false,false,false
"parameters[1, 208]",1.1061930312392574,1.1226633930394139,7444.807155680676,3199.498386530273,0.9994307915355627,false,false,false,false
"parameters[2, 208]",2.240598588941723,0.544402310171003,5419.144018390819,1991.4200519081207,1.0001619732539873,false,false,false,false
"parameters[3, 208]",0.7148010996777252,0.33831559599630795,3337.694629572314,2491.2553016134443,1.0006311277494888,false,false,false,false
"parameters[4, 208]",-5.49611101881608,0.931640369634436,6287.057156645581,2456.573958050068,1.001123655170653,false,false,false,false
"parameters[1, 209]",0.9046671088447441,0.9605084816677972,7242.2679731915305,3154.716279647924,1.0010005174956458,false,false,false,false
"parameters[2, 209]",1.9876359931355236,0.5733589136647957,4855.0946073667865,2245.900487743759,1.0008751080699936,false,false,false,false
"parameters[3, 209]",0.8704528443300052,0.3967268915984415,4720.805491792346,2840.2992400692656,1.0008647785887552,false,false,false,false
"parameters[4, 209]",-5.569889674856069,0.8874172045963789,6384.281791490484,2647.8879183353333,0.9996587690916201,false,false,false,false
"parameters[1, 210]",0.849555404032743,0.9309758699593891,7747.153074456226,2905.0396534677416,1.0005592700952644,false,false,false,false
"parameters[2, 210]",2.2405915531832203,0.5217218425878816,6058.252278216997,2733.927943768071,1.0013181559366484,false,false,false,false
"parameters[3, 210]",0.63499455860275,0.2136778990499989,4885.030378018474,2403.211044030369,1.001888175888821,false,false,false,false
"parameters[4, 210]",-3.9746669918127226,0.7825925486135691,6339.156266929247,2690.420234986524,1.000835535009186,false,false,false,false
"parameters[1, 211]",0.6743869670818571,0.6354674606432662,6382.36978947683,3040.3374585096212,1.0003425968731914,false,false,false,false
"parameters[2, 211]",2.381507504189556,0.5058265187992973,5636.535700289301,3076.837429702655,1.0002215154172207,false,false,false,false
"parameters[3, 211]",0.5692497519467548,0.17819133205877785,4968.683562409177,2642.8326798572075,1.0003861053614995,false,false,false,false
"parameters[4, 211]",-5.153225744283396,0.8864510903144351,7219.479126509947,3449.765026714529,1.0040332217024908,false,false,false,false
"parameters[1, 212]",0.7250859028803737,0.5938137919188874,5707.424948234755,3129.569487529181,1.0008802453921926,false,false,false,false
"parameters[2, 212]",1.8934512720611323,0.35295538574721896,4336.151087752241,2675.8433197384843,1.000707561724846,false,false,false,false
"parameters[3, 212]",0.37673184375485436,0.12831915138044583,4441.449337957614,2657.9332875094046,1.0024936567137275,false,false,false,false
"parameters[4, 212]",-6.015762263590167,0.8187025362556545,7054.161524392525,2765.521373945808,1.0006827119389028,false,false,false,false
"parameters[1, 213]",1.7021881525646843,2.060446997545933,8073.686652067487,2522.181717684999,1.0009165569160319,false,false,false,false
"parameters[2, 213]",1.0133323918736865,0.5957109327324487,3269.621735389763,2099.6161718564035,1.0006718011962352,false,false,false,false
"parameters[3, 213]",1.1311473488984638,0.4907435835125415,3460.318950329157,3282.415132762645,1.002043160439237,false,false,false,false
"parameters[4, 213]",-5.396024859474038,0.9671440900809776,4518.239185452752,2248.631550553658,1.000068898288304,false,false,false,false
"parameters[1, 214]",1.3883616808634842,1.6827886454796248,7608.618611951305,2770.056568923124,1.0012125149137505,false,false,false,false
"parameters[2, 214]",0.626719290385583,0.553356575724739,3042.8568402067476,2951.3384569543214,0.9999286403959556,false,false,false,false
"parameters[3, 214]",0.8916586129734028,0.4470489298094448,2809.3970284224406,3295.983848545902,1.0009343007798626,false,false,false,false
"parameters[4, 214]",-5.421984809323593,0.9610969109335232,4928.486984324317,2411.832457433416,1.0023494595930387,false,false,false,false
"parameters[1, 215]",1.6261863370995,2.1602378354280334,6371.06518853861,2618.8204120631267,1.001281370617224,false,false,false,false
"parameters[2, 215]",0.4398277332792816,0.419922921798184,3194.6444189246595,2557.960273150106,1.0004227491541546,false,false,false,false
"parameters[3, 215]",1.2405443927500737,0.44740791376425404,3127.577197595869,3147.1166517254446,0.9998854434372563,false,false,false,false
"parameters[4, 215]",-5.103132257539107,1.0383660991069386,4742.03626071036,2369.7597714596996,1.0016088143945323,false,false,false,false
"parameters[1, 216]",1.7347456757845239,2.342696857566379,6042.571065338162,2453.9469992076197,1.0015540692357772,false,false,false,false
"parameters[2, 216]",0.6641797265262211,0.5244089930588621,3759.5405388961394,2360.4604190096748,1.0001310417956657,false,false,false,false
"parameters[3, 216]",1.5502231079096396,0.478234334440124,3772.5178632998477,2815.3830583315103,1.0004950872388618,false,false,false,false
"parameters[4, 216]",-5.2657053383548496,0.9850402467141137,6502.8478625277985,2478.063183312158,1.00009103086478,false,false,false,false
"parameters[1, 217]",1.1357927076388252,1.2940828289585296,6996.393832565472,3139.0870620506344,1.0010006824903024,false,false,false,false
"parameters[2, 217]",2.027265162548842,0.5389962010077883,4662.623108851879,2439.4779561800897,1.0005996102822328,false,false,false,false
"parameters[3, 217]",0.7525792911866404,0.30455988195231454,4209.856613085095,2883.7136509435304,1.0001471290594406,false,false,false,false
"parameters[4, 217]",-5.454892617019155,0.9219462207978344,6178.3418905613,2389.392267050147,1.0007767989218845,false,false,false,false
"parameters[1, 218]",1.156882866497926,1.29910762165245,6468.209386822642,3060.9109191449575,1.0002891135643108,false,false,false,false
"parameters[2, 218]",1.538856311936863,0.5873880131669921,3937.7223978712427,2398.367126335058,0.9998314970520761,false,false,false,false
"parameters[3, 218]",0.9404283899194817,0.3781754539858624,3786.815247325171,2882.2053107983024,1.0004438565731755,false,false,false,false
"parameters[4, 218]",-4.910041397752633,0.9992541935492764,7633.666921425709,2771.316824118815,1.000490723406746,false,false,false,false
"parameters[1, 219]",1.373921939748722,1.3449956942658967,7053.092722486062,2738.9420157467134,1.0009304385693218,false,false,false,false
"parameters[2, 219]",1.4208666520762068,0.5092555033811471,3300.5502213842315,1854.641366649329,1.0000612255546923,false,false,false,false
"parameters[3, 219]",0.5396408657668742,0.22061952181968275,3076.6746930779136,1941.120193981853,1.0009213650367363,false,false,false,false
"parameters[4, 219]",-5.299079565216761,0.8518072381177687,6828.220366368327,2275.9019651852436,1.0000116728351167,false,false,false,false
"parameters[1, 220]",0.8972429537611654,0.884919271293533,6764.3850180400095,2745.2445713409716,1.00014924324464,false,false,false,false
"parameters[2, 220]",2.8368406979688006,0.5356063536319451,6264.977571263885,2642.7174728458676,1.0018293195781078,false,false,false,false
"parameters[3, 220]",0.5295672213056148,0.14006807134068222,5743.107343706109,2555.1560864847697,0.9992144219857367,false,false,false,false
"parameters[4, 220]",-5.206295211840184,0.9610313922933424,6488.6476627481925,2304.7473266682946,1.0066119148550867,false,false,false,false
"parameters[1, 221]",0.7664809707201852,0.7271330629720903,5850.9949620451225,2723.23796633104,1.0003986425636282,false,false,false,false
"parameters[2, 221]",1.7314117220558716,0.31498032840520035,4330.403745191802,2672.449285196376,1.0018686013955023,false,false,false,false
"parameters[3, 221]",0.3645585838355389,0.11208425533299883,4959.331623172242,2458.053595906985,1.0020743931023042,false,false,false,false
"parameters[4, 221]",-5.753692690161364,0.8165886847605004,6150.72073314063,3176.3804926596354,1.0032691663869717,false,false,false,false
"parameters[1, 222]",1.4788585538829828,1.7557847531249888,7028.117133432959,2911.4817245052086,1.0002231562304826,false,false,false,false
